t,prn,elev,az,snr,const
80813.0,27,70.0,307.0,33.0,GB
80813.0,46,53.0,261.0,43.0,GB
80813.0,28,47.0,53.0,41.0,GB
80813.0,37,31.0,186.0,1.0,GB
80813.0,30,24.0,264.0,,GB
80813.0,36,22.0,314.0,49.0,GB
80813.0,33,19.0,77.0,21.0,GB
80813.0,41,14.0,127.0,1.0,GB
80813.0,14,12.0,52.0,20.0,GB
80813.0,39,5.0,332.0,43.0,GB
80813.0,42,3.0,29.0,43.0,GB
80813.0,16,1.0,340.0,2.0,GB
80813.0,27,70.0,307.0,34.0,GB
80813.0,46,53.0,261.0,22.0,GB
80813.0,28,47.0,53.0,33.0,GB
80813.0,30,24.0,264.0,3.0,GB
80813.0,36,22.0,314.0,2.0,GB
80813.0,39,5.0,332.0,30.0,GB
80813.0,42,3.0,29.0,37.0,GB
80818.0,11,85.0,220.0,41.0,GP
80818.0,12,62.0,305.0,33.0,GP
80818.0,6,54.0,45.0,46.0,GP
80818.0,46,37.0,214.0,2.0,GP
80818.0,20,37.0,161.0,,GP
80818.0,19,32.0,76.0,35.0,GP
80818.0,25,29.0,313.0,47.0,GP
80818.0,24,19.0,226.0,2.0,GP
80818.0,17,10.0,86.0,18.0,GP
80818.0,22,10.0,138.0,25.0,GP
80818.0,5,7.0,182.0,,GP
80818.0,29,2.0,277.0,,GP
80818.0,11,85.0,220.0,32.0,GP
80818.0,6,54.0,45.0,38.0,GP
80818.0,25,29.0,313.0,36.0,GP
80818.0,24,19.0,226.0,1.0,GP
80818.0,76,64.0,287.0,41.0,GL
80818.0,86,64.0,302.0,41.0,GL
80818.0,85,41.0,34.0,49.0,GL
80818.0,75,38.0,180.0,2.0,GL
80818.0,77,24.0,327.0,38.0,GL
80818.0,87,20.0,253.0,32.0,GL
80818.0,70,14.0,90.0,,GL
80818.0,69,9.0,29.0,4.0,GL
80818.0,13,66.0,233.0,35.0,GA
80818.0,27,66.0,158.0,15.0,GA
80818.0,15,56.0,43.0,39.0,GA
80818.0,21,54.0,308.0,4.0,GA
80818.0,30,15.0,142.0,16.0,GA
80818.0,26,13.0,228.0,21.0,GA
80818.0,34,6.0,47.0,22.0,GA
80818.0,13,66.0,233.0,24.0,GA
80818.0,27,66.0,158.0,20.0,GA
80818.0,15,56.0,43.0,27.0,GA
80818.0,21,54.0,308.0,2.0,GA
80818.0,34,6.0,47.0,20.0,GA
80818.0,27,70.0,307.0,33.0,GB
80818.0,46,53.0,261.0,41.0,GB
80818.0,28,47.0,53.0,41.0,GB
80818.0,37,31.0,186.0,1.0,GB
80818.0,30,24.0,264.0,39.0,GB
80818.0,36,22.0,314.0,49.0,GB
80818.0,33,19.0,77.0,25.0,GB
80818.0,41,14.0,127.0,2.0,GB
80818.0,14,12.0,51.0,20.0,GB
80818.0,39,5.0,332.0,43.0,GB
80818.0,42,3.0,29.0,41.0,GB
80818.0,16,1.0,340.0,2.0,GB
80818.0,27,70.0,307.0,34.0,GB
80818.0,46,53.0,261.0,23.0,GB
80818.0,28,47.0,53.0,33.0,GB
80818.0,30,24.0,264.0,3.0,GB
80818.0,36,22.0,314.0,29.0,GB
80818.0,39,5.0,332.0,30.0,GB
80818.0,42,3.0,29.0,37.0,GB
80823.0,11,85.0,220.0,41.0,GP
80823.0,12,62.0,305.0,35.0,GP
80823.0,6,54.0,45.0,46.0,GP
80823.0,46,37.0,214.0,2.0,GP
80823.0,20,37.0,161.0,,GP
80823.0,19,32.0,76.0,34.0,GP
80823.0,25,29.0,313.0,47.0,GP
80823.0,24,19.0,226.0,2.0,GP
80823.0,17,10.0,86.0,,GP
80823.0,22,10.0,138.0,26.0,GP
80823.0,5,7.0,182.0,,GP
80823.0,29,2.0,277.0,,GP
80823.0,11,85.0,220.0,32.0,GP
80823.0,6,54.0,45.0,38.0,GP
80823.0,25,29.0,313.0,36.0,GP
80823.0,24,19.0,226.0,1.0,GP
80823.0,76,64.0,287.0,42.0,GL
80823.0,86,64.0,302.0,39.0,GL
80823.0,85,41.0,34.0,49.0,GL
80823.0,75,38.0,180.0,2.0,GL
80823.0,77,24.0,327.0,38.0,GL
80823.0,87,20.0,253.0,32.0,GL
80823.0,70,14.0,90.0,,GL
80823.0,69,9.0,29.0,4.0,GL
80823.0,13,66.0,233.0,35.0,GA
80823.0,27,66.0,158.0,23.0,GA
80823.0,15,56.0,43.0,40.0,GA
80823.0,21,54.0,308.0,4.0,GA
80823.0,30,15.0,142.0,13.0,GA
80823.0,26,13.0,228.0,24.0,GA
80823.0,34,6.0,47.0,21.0,GA
80823.0,13,66.0,233.0,24.0,GA
80823.0,27,66.0,158.0,19.0,GA
80823.0,15,56.0,43.0,27.0,GA
80823.0,21,54.0,308.0,2.0,GA
80823.0,34,6.0,47.0,20.0,GA
80823.0,27,70.0,307.0,34.0,GB
80823.0,46,53.0,261.0,41.0,GB
80823.0,28,47.0,53.0,41.0,GB
80823.0,37,31.0,186.0,1.0,GB
80823.0,30,24.0,264.0,41.0,GB
80823.0,36,22.0,314.0,49.0,GB
80823.0,33,19.0,77.0,20.0,GB
80823.0,41,14.0,127.0,2.0,GB
80823.0,14,12.0,51.0,15.0,GB
80823.0,39,5.0,332.0,42.0,GB
80823.0,42,3.0,29.0,40.0,GB
80823.0,16,1.0,340.0,2.0,GB
80823.0,27,70.0,307.0,35.0,GB
80823.0,46,53.0,261.0,22.0,GB
80823.0,28,47.0,53.0,33.0,GB
80823.0,30,24.0,264.0,3.0,GB
80823.0,36,22.0,314.0,3.0,GB
80823.0,39,5.0,332.0,30.0,GB
80823.0,42,3.0,29.0,37.0,GB
80828.0,11,85.0,220.0,41.0,GP
80828.0,12,62.0,305.0,37.0,GP
80828.0,6,54.0,45.0,46.0,GP
80828.0,46,37.0,214.0,2.0,GP
80828.0,20,37.0,161.0,,GP
80828.0,19,32.0,76.0,34.0,GP
80828.0,25,29.0,313.0,47.0,GP
80828.0,24,19.0,226.0,2.0,GP
80828.0,17,10.0,86.0,24.0,GP
80828.0,22,10.0,138.0,23.0,GP
80828.0,5,7.0,182.0,,GP
80828.0,29,2.0,277.0,,GP
80828.0,11,85.0,220.0,32.0,GP
80828.0,6,54.0,45.0,38.0,GP
80828.0,25,29.0,313.0,36.0,GP
80828.0,24,19.0,226.0,1.0,GP
80828.0,86,64.0,302.0,40.0,GL
80828.0,76,64.0,287.0,42.0,GL
80828.0,85,41.0,34.0,49.0,GL
80828.0,75,38.0,180.0,1.0,GL
80828.0,77,24.0,327.0,38.0,GL
80828.0,87,20.0,253.0,35.0,GL
80828.0,69,9.0,29.0,44.0,GL
80828.0,13,66.0,233.0,35.0,GA
80828.0,27,66.0,158.0,,GA
80828.0,15,56.0,43.0,40.0,GA
80828.0,21,54.0,308.0,4.0,GA
80828.0,30,15.0,142.0,,GA
80828.0,26,13.0,228.0,24.0,GA
80828.0,34,6.0,47.0,21.0,GA
80828.0,13,66.0,233.0,24.0,GA
80828.0,27,66.0,158.0,19.0,GA
80828.0,15,56.0,43.0,27.0,GA
80828.0,21,54.0,308.0,2.0,GA
80828.0,34,6.0,47.0,20.0,GA
80828.0,27,71.0,310.0,36.0,GB
80828.0,46,53.0,261.0,41.0,GB
80828.0,28,46.0,54.0,41.0,GB
80828.0,37,31.0,186.0,2.0,GB
80828.0,30,24.0,264.0,42.0,GB
80828.0,36,22.0,314.0,49.0,GB
80828.0,33,19.0,77.0,,GB
80828.0,41,14.0,127.0,1.0,GB
80828.0,14,12.0,51.0,26.0,GB
80828.0,39,5.0,332.0,42.0,GB
80828.0,42,3.0,29.0,39.0,GB
80828.0,16,1.0,340.0,2.0,GB
80828.0,27,71.0,310.0,35.0,GB
80828.0,46,53.0,261.0,22.0,GB
80828.0,28,46.0,54.0,33.0,GB
80828.0,30,24.0,264.0,3.0,GB
80828.0,36,22.0,314.0,3.0,GB
80828.0,39,5.0,332.0,30.0,GB
80828.0,42,3.0,29.0,38.0,GB
80833.0,11,85.0,220.0,41.0,GP
80833.0,12,62.0,305.0,38.0,GP
80833.0,6,54.0,45.0,46.0,GP
80833.0,46,37.0,214.0,2.0,GP
80833.0,20,37.0,161.0,,GP
80833.0,19,32.0,76.0,35.0,GP
80833.0,25,29.0,313.0,47.0,GP
80833.0,24,19.0,226.0,3.0,GP
80833.0,17,10.0,86.0,24.0,GP
80833.0,22,10.0,138.0,23.0,GP
80833.0,5,7.0,182.0,,GP
80833.0,29,2.0,277.0,,GP
80833.0,11,85.0,220.0,32.0,GP
80833.0,6,54.0,45.0,38.0,GP
80833.0,25,29.0,313.0,36.0,GP
80833.0,24,19.0,226.0,1.0,GP
80833.0,76,64.0,287.0,41.0,GL
80833.0,86,64.0,302.0,41.0,GL
80833.0,85,41.0,34.0,49.0,GL
80833.0,75,38.0,180.0,2.0,GL
80833.0,77,24.0,327.0,39.0,GL
80833.0,87,20.0,253.0,36.0,GL
80833.0,70,14.0,90.0,,GL
80833.0,69,9.0,29.0,4.0,GL
80833.0,13,66.0,233.0,35.0,GA
80833.0,27,66.0,158.0,25.0,GA
80833.0,15,56.0,43.0,40.0,GA
80833.0,21,54.0,308.0,4.0,GA
80833.0,30,15.0,142.0,,GA
80833.0,26,13.0,228.0,26.0,GA
80833.0,34,6.0,47.0,22.0,GA
80833.0,13,66.0,233.0,24.0,GA
80833.0,27,66.0,158.0,19.0,GA
80833.0,15,56.0,43.0,27.0,GA
80833.0,21,54.0,308.0,2.0,GA
80833.0,34,6.0,47.0,20.0,GA
80833.0,27,71.0,310.0,37.0,GB
80833.0,46,53.0,261.0,42.0,GB
80833.0,28,46.0,54.0,41.0,GB
80833.0,37,31.0,186.0,2.0,GB
80833.0,30,25.0,265.0,42.0,GB
80833.0,36,22.0,314.0,49.0,GB
80833.0,33,19.0,76.0,,GB
80833.0,41,14.0,127.0,1.0,GB
80833.0,14,12.0,51.0,25.0,GB
80833.0,39,5.0,332.0,41.0,GB
80833.0,42,3.0,29.0,39.0,GB
80833.0,16,1.0,340.0,2.0,GB
80833.0,27,71.0,310.0,35.0,GB
80833.0,46,53.0,261.0,22.0,GB
80833.0,28,46.0,54.0,33.0,GB
80833.0,30,25.0,265.0,3.0,GB
80833.0,36,22.0,314.0,3.0,GB
80833.0,39,5.0,332.0,30.0,GB
80833.0,42,3.0,29.0,38.0,GB
80838.0,11,85.0,220.0,41.0,GP
80838.0,12,62.0,305.0,38.0,GP
80838.0,6,54.0,45.0,46.0,GP
80838.0,46,37.0,214.0,2.0,GP
80838.0,20,37.0,161.0,,GP
80838.0,19,32.0,76.0,33.0,GP
80838.0,25,29.0,313.0,48.0,GP
80838.0,24,19.0,226.0,2.0,GP
80838.0,17,10.0,86.0,25.0,GP
80838.0,22,10.0,138.0,22.0,GP
80838.0,5,7.0,182.0,,GP
80838.0,29,2.0,277.0,,GP
80838.0,11,85.0,220.0,32.0,GP
80838.0,6,54.0,45.0,38.0,GP
80838.0,25,29.0,313.0,36.0,GP
80838.0,24,19.0,226.0,1.0,GP
80838.0,76,64.0,287.0,42.0,GL
80838.0,86,64.0,302.0,41.0,GL
80838.0,85,41.0,34.0,49.0,GL
80838.0,75,38.0,180.0,2.0,GL
80838.0,77,24.0,327.0,40.0,GL
80838.0,87,20.0,253.0,37.0,GL
80838.0,70,14.0,90.0,,GL
80838.0,69,9.0,29.0,4.0,GL
80838.0,13,66.0,233.0,34.0,GA
80838.0,27,66.0,158.0,25.0,GA
80838.0,15,56.0,43.0,40.0,GA
80838.0,21,54.0,308.0,4.0,GA
80838.0,30,15.0,142.0,,GA
80838.0,26,13.0,228.0,26.0,GA
80838.0,34,6.0,47.0,20.0,GA
80838.0,13,66.0,233.0,24.0,GA
80838.0,27,66.0,158.0,20.0,GA
80838.0,15,56.0,43.0,27.0,GA
80838.0,21,54.0,308.0,2.0,GA
80838.0,34,6.0,47.0,21.0,GA
80838.0,27,71.0,310.0,37.0,GB
80838.0,46,53.0,261.0,42.0,GB
80838.0,28,46.0,54.0,41.0,GB
80838.0,37,30.0,186.0,1.0,GB
80838.0,30,25.0,265.0,42.0,GB
80838.0,36,23.0,313.0,49.0,GB
80838.0,33,19.0,76.0,23.0,GB
80838.0,41,14.0,127.0,2.0,GB
80838.0,14,12.0,51.0,18.0,GB
80838.0,39,5.0,332.0,41.0,GB
80838.0,42,3.0,29.0,40.0,GB
80838.0,16,1.0,340.0,2.0,GB
80838.0,27,71.0,310.0,35.0,GB
80838.0,46,53.0,261.0,23.0,GB
80838.0,28,46.0,54.0,33.0,GB
80838.0,30,25.0,265.0,3.0,GB
80838.0,36,23.0,313.0,3.0,GB
80838.0,39,5.0,332.0,30.0,GB
80838.0,42,3.0,29.0,38.0,GB
80843.0,11,85.0,220.0,41.0,GP
80843.0,12,62.0,305.0,38.0,GP
80843.0,6,54.0,45.0,46.0,GP
80843.0,46,37.0,214.0,2.0,GP
80843.0,20,37.0,161.0,,GP
80843.0,19,32.0,76.0,35.0,GP
80843.0,25,29.0,313.0,48.0,GP
80843.0,24,19.0,226.0,2.0,GP
80843.0,17,10.0,86.0,19.0,GP
80843.0,22,10.0,138.0,20.0,GP
80843.0,5,7.0,182.0,,GP
80843.0,29,2.0,277.0,,GP
80843.0,11,85.0,220.0,32.0,GP
80843.0,6,54.0,45.0,38.0,GP
80843.0,25,29.0,313.0,36.0,GP
80843.0,24,19.0,226.0,1.0,GP
80843.0,76,64.0,287.0,42.0,GL
80843.0,86,64.0,302.0,41.0,GL
80843.0,85,41.0,34.0,49.0,GL
80843.0,75,38.0,180.0,2.0,GL
80843.0,77,24.0,327.0,40.0,GL
80843.0,87,20.0,253.0,36.0,GL
80843.0,70,14.0,90.0,,GL
80843.0,69,9.0,29.0,4.0,GL
80843.0,13,66.0,233.0,32.0,GA
80843.0,27,66.0,158.0,22.0,GA
80843.0,15,56.0,43.0,40.0,GA
80843.0,21,54.0,308.0,4.0,GA
80843.0,30,15.0,142.0,,GA
80843.0,26,13.0,228.0,26.0,GA
80843.0,34,6.0,47.0,20.0,GA
80843.0,13,66.0,233.0,24.0,GA
80843.0,27,66.0,158.0,19.0,GA
80843.0,15,56.0,43.0,27.0,GA
80843.0,21,54.0,308.0,2.0,GA
80843.0,34,6.0,47.0,21.0,GA
80843.0,27,71.0,310.0,37.0,GB
80843.0,46,53.0,261.0,42.0,GB
80843.0,28,46.0,54.0,41.0,GB
80843.0,37,30.0,186.0,1.0,GB
80843.0,30,25.0,265.0,42.0,GB
80843.0,36,23.0,313.0,49.0,GB
80843.0,33,19.0,76.0,20.0,GB
80843.0,41,15.0,127.0,2.0,GB
80843.0,14,12.0,51.0,,GB
80843.0,39,5.0,332.0,41.0,GB
80843.0,42,2.0,29.0,38.0,GB
80843.0,16,1.0,340.0,2.0,GB
80843.0,27,71.0,310.0,35.0,GB
80843.0,46,53.0,261.0,23.0,GB
80843.0,28,46.0,54.0,33.0,GB
80843.0,30,25.0,265.0,3.0,GB
80843.0,36,23.0,313.0,3.0,GB
80843.0,39,5.0,332.0,30.0,GB
80843.0,42,2.0,29.0,38.0,GB
80848.0,11,85.0,220.0,38.0,GP
80848.0,12,62.0,305.0,38.0,GP
80848.0,6,54.0,45.0,46.0,GP
80848.0,51,43.0,183.0,,GP
80848.0,20,37.0,161.0,,GP
80848.0,19,32.0,76.0,35.0,GP
80848.0,25,29.0,313.0,48.0,GP
80848.0,24,19.0,226.0,2.0,GP
80848.0,22,10.0,138.0,16.0,GP
80848.0,17,10.0,86.0,14.0,GP
80848.0,5,7.0,182.0,,GP
80848.0,29,2.0,277.0,,GP
80848.0,11,85.0,220.0,32.0,GP
80848.0,6,54.0,45.0,38.0,GP
80848.0,25,29.0,313.0,36.0,GP
80848.0,24,19.0,226.0,1.0,GP
80848.0,86,64.0,302.0,41.0,GL
80848.0,76,64.0,287.0,41.0,GL
80848.0,85,41.0,34.0,48.0,GL
80848.0,75,38.0,180.0,2.0,GL
80848.0,77,24.0,327.0,40.0,GL
80848.0,87,20.0,253.0,33.0,GL
80848.0,69,9.0,29.0,46.0,GL
80848.0,13,66.0,233.0,30.0,GA
80848.0,27,66.0,158.0,22.0,GA
80848.0,15,56.0,43.0,40.0,GA
80848.0,21,54.0,308.0,4.0,GA
80848.0,30,15.0,142.0,,GA
80848.0,26,13.0,228.0,26.0,GA
80848.0,34,6.0,47.0,22.0,GA
80848.0,13,66.0,233.0,25.0,GA
80848.0,27,66.0,158.0,20.0,GA
80848.0,15,56.0,43.0,27.0,GA
80848.0,21,54.0,308.0,2.0,GA
80848.0,34,6.0,47.0,22.0,GA
80848.0,27,71.0,310.0,36.0,GB
80848.0,46,53.0,259.0,42.0,GB
80848.0,28,46.0,54.0,41.0,GB
80848.0,37,30.0,186.0,2.0,GB
80848.0,30,25.0,265.0,42.0,GB
80848.0,36,23.0,313.0,49.0,GB
80848.0,33,19.0,76.0,19.0,GB
80848.0,41,15.0,127.0,2.0,GB
80848.0,14,12.0,51.0,18.0,GB
80848.0,39,5.0,332.0,41.0,GB
80848.0,42,2.0,29.0,36.0,GB
80848.0,16,1.0,340.0,2.0,GB
80848.0,27,71.0,310.0,35.0,GB
80848.0,46,53.0,259.0,24.0,GB
80848.0,28,46.0,54.0,32.0,GB
80848.0,30,25.0,265.0,3.0,GB
80848.0,36,23.0,313.0,3.0,GB
80848.0,39,5.0,332.0,29.0,GB
80848.0,42,2.0,29.0,39.0,GB
80853.0,11,85.0,220.0,38.0,GP
80853.0,12,62.0,305.0,38.0,GP
80853.0,6,54.0,45.0,46.0,GP
80853.0,51,43.0,183.0,,GP
80853.0,20,37.0,161.0,,GP
80853.0,19,32.0,76.0,33.0,GP
80853.0,25,29.0,313.0,48.0,GP
80853.0,24,19.0,226.0,2.0,GP
80853.0,22,10.0,138.0,16.0,GP
80853.0,17,10.0,86.0,14.0,GP
80853.0,5,7.0,182.0,,GP
80853.0,29,2.0,277.0,,GP
80853.0,11,85.0,220.0,32.0,GP
80853.0,6,54.0,45.0,38.0,GP
80853.0,25,29.0,313.0,36.0,GP
80853.0,24,19.0,226.0,1.0,GP
80853.0,76,64.0,287.0,42.0,GL
80853.0,86,64.0,302.0,38.0,GL
80853.0,85,41.0,34.0,48.0,GL
80853.0,75,38.0,180.0,2.0,GL
80853.0,77,24.0,327.0,40.0,GL
80853.0,87,20.0,253.0,33.0,GL
80853.0,70,14.0,90.0,,GL
80853.0,69,9.0,29.0,4.0,GL
80853.0,13,66.0,233.0,29.0,GA
80853.0,27,66.0,158.0,25.0,GA
80853.0,15,56.0,43.0,40.0,GA
80853.0,21,54.0,308.0,4.0,GA
80853.0,30,15.0,142.0,,GA
80853.0,26,13.0,228.0,27.0,GA
80853.0,34,6.0,47.0,24.0,GA
80853.0,13,66.0,233.0,25.0,GA
80853.0,27,66.0,158.0,20.0,GA
80853.0,15,56.0,43.0,27.0,GA
80853.0,21,54.0,308.0,3.0,GA
80853.0,34,6.0,47.0,22.0,GA
80853.0,27,71.0,310.0,34.0,GB
80853.0,46,53.0,259.0,42.0,GB
80853.0,28,46.0,54.0,41.0,GB
80853.0,37,30.0,186.0,2.0,GB
80853.0,30,25.0,265.0,41.0,GB
80853.0,36,23.0,313.0,49.0,GB
80853.0,33,19.0,76.0,21.0,GB
80853.0,41,15.0,127.0,1.0,GB
80853.0,14,12.0,51.0,17.0,GB
80853.0,39,5.0,332.0,41.0,GB
80853.0,42,2.0,29.0,34.0,GB
80853.0,16,1.0,340.0,2.0,GB
80853.0,27,71.0,310.0,35.0,GB
80853.0,46,53.0,259.0,25.0,GB
80853.0,28,46.0,54.0,33.0,GB
80853.0,30,25.0,265.0,3.0,GB
80853.0,36,23.0,313.0,3.0,GB
80853.0,39,5.0,332.0,29.0,GB
80853.0,42,2.0,29.0,39.0,GB
80858.0,11,85.0,220.0,38.0,GP
80858.0,12,62.0,305.0,38.0,GP
80858.0,6,54.0,45.0,46.0,GP
80858.0,44,42.0,197.0,,GP
80858.0,20,37.0,161.0,,GP
80858.0,19,32.0,76.0,33.0,GP
80858.0,25,29.0,313.0,48.0,GP
80858.0,24,19.0,226.0,2.0,GP
80858.0,22,10.0,138.0,13.0,GP
80858.0,17,10.0,86.0,17.0,GP
80858.0,5,7.0,182.0,,GP
80858.0,29,2.0,277.0,,GP
80858.0,11,85.0,220.0,32.0,GP
80858.0,6,54.0,45.0,38.0,GP
80858.0,25,29.0,313.0,35.0,GP
80858.0,24,19.0,226.0,1.0,GP
80858.0,76,64.0,287.0,43.0,GL
80858.0,86,64.0,302.0,38.0,GL
80858.0,85,41.0,34.0,47.0,GL
80858.0,75,38.0,180.0,1.0,GL
80858.0,77,24.0,327.0,40.0,GL
80858.0,87,20.0,253.0,24.0,GL
80858.0,70,14.0,90.0,,GL
80858.0,69,9.0,29.0,4.0,GL
80858.0,13,66.0,233.0,28.0,GA
80858.0,27,66.0,158.0,,GA
80858.0,15,56.0,43.0,40.0,GA
80858.0,21,54.0,308.0,4.0,GA
80858.0,30,15.0,142.0,18.0,GA
80858.0,26,13.0,228.0,27.0,GA
80858.0,34,6.0,47.0,22.0,GA
80858.0,13,66.0,233.0,25.0,GA
80858.0,27,66.0,158.0,20.0,GA
80858.0,15,56.0,43.0,28.0,GA
80858.0,21,54.0,308.0,3.0,GA
80858.0,34,6.0,47.0,22.0,GA
80858.0,27,71.0,310.0,31.0,GB
80858.0,46,53.0,259.0,43.0,GB
80858.0,28,46.0,54.0,41.0,GB
80858.0,37,30.0,186.0,2.0,GB
80858.0,30,25.0,265.0,40.0,GB
80858.0,36,23.0,313.0,49.0,GB
80858.0,33,19.0,76.0,26.0,GB
80858.0,41,15.0,127.0,1.0,GB
80858.0,14,12.0,51.0,21.0,GB
80858.0,39,5.0,332.0,41.0,GB
80858.0,42,2.0,29.0,34.0,GB
80858.0,16,1.0,340.0,2.0,GB
80858.0,27,71.0,310.0,35.0,GB
80858.0,46,53.0,259.0,25.0,GB
80858.0,28,46.0,54.0,33.0,GB
80858.0,30,25.0,265.0,3.0,GB
80858.0,36,23.0,313.0,2.0,GB
80858.0,39,5.0,332.0,28.0,GB
80858.0,42,2.0,29.0,39.0,GB
80863.0,11,85.0,220.0,40.0,GP
80863.0,12,62.0,305.0,36.0,GP
80863.0,6,54.0,45.0,46.0,GP
80863.0,20,37.0,161.0,,GP
80863.0,19,32.0,76.0,34.0,GP
80863.0,25,29.0,313.0,48.0,GP
80863.0,24,19.0,226.0,23.0,GP
80863.0,22,10.0,138.0,1.0,GP
80863.0,17,10.0,86.0,17.0,GP
80863.0,5,7.0,182.0,,GP
80863.0,29,2.0,277.0,,GP
80863.0,11,85.0,220.0,32.0,GP
80863.0,6,54.0,45.0,38.0,GP
80863.0,25,29.0,313.0,35.0,GP
80863.0,24,19.0,226.0,1.0,GP
80863.0,86,64.0,302.0,39.0,GL
80863.0,76,64.0,287.0,42.0,GL
80863.0,85,41.0,34.0,47.0,GL
80863.0,75,38.0,180.0,2.0,GL
80863.0,77,24.0,327.0,40.0,GL
80863.0,87,20.0,253.0,27.0,GL
80863.0,70,14.0,90.0,,GL
80863.0,69,9.0,29.0,4.0,GL
80863.0,13,66.0,233.0,28.0,GA
80863.0,27,66.0,158.0,21.0,GA
80863.0,15,56.0,43.0,40.0,GA
80863.0,21,54.0,308.0,4.0,GA
80863.0,30,15.0,142.0,19.0,GA
80863.0,26,13.0,228.0,25.0,GA
80863.0,34,6.0,47.0,22.0,GA
80863.0,13,66.0,233.0,25.0,GA
80863.0,27,66.0,158.0,19.0,GA
80863.0,15,56.0,43.0,28.0,GA
80863.0,21,54.0,308.0,3.0,GA
80863.0,34,6.0,47.0,22.0,GA
80863.0,27,71.0,310.0,31.0,GB
80863.0,46,53.0,259.0,43.0,GB
80863.0,28,46.0,54.0,41.0,GB
80863.0,37,30.0,186.0,2.0,GB
80863.0,30,25.0,265.0,40.0,GB
80863.0,36,23.0,313.0,49.0,GB
80863.0,33,19.0,76.0,25.0,GB
80863.0,41,15.0,127.0,1.0,GB
80863.0,14,12.0,51.0,20.0,GB
80863.0,39,5.0,332.0,42.0,GB
80863.0,42,2.0,29.0,37.0,GB
80863.0,16,1.0,340.0,2.0,GB
80863.0,27,71.0,310.0,35.0,GB
80863.0,46,53.0,259.0,25.0,GB
80863.0,28,46.0,54.0,33.0,GB
80863.0,30,25.0,265.0,3.0,GB
80863.0,36,23.0,313.0,2.0,GB
80863.0,39,5.0,332.0,28.0,GB
80863.0,42,2.0,29.0,39.0,GB
80868.0,11,85.0,220.0,40.0,GP
80868.0,12,62.0,305.0,38.0,GP
80868.0,6,54.0,45.0,46.0,GP
80868.0,20,37.0,161.0,2.0,GP
80868.0,48,35.0,219.0,32.0,GP
80868.0,19,32.0,76.0,31.0,GP
80868.0,25,29.0,313.0,48.0,GP
80868.0,24,19.0,226.0,2.0,GP
80868.0,17,10.0,86.0,17.0,GP
80868.0,22,10.0,138.0,14.0,GP
80868.0,5,8.0,182.0,,GP
80868.0,29,2.0,277.0,,GP
80868.0,11,85.0,220.0,32.0,GP
80868.0,6,54.0,45.0,37.0,GP
80868.0,25,29.0,313.0,35.0,GP
80868.0,24,19.0,226.0,1.0,GP
80868.0,76,64.0,287.0,42.0,GL
80868.0,86,64.0,302.0,40.0,GL
80868.0,85,41.0,34.0,47.0,GL
80868.0,75,38.0,180.0,2.0,GL
80868.0,77,24.0,327.0,39.0,GL
80868.0,87,20.0,253.0,27.0,GL
80868.0,70,14.0,90.0,,GL
80868.0,69,9.0,29.0,4.0,GL
80868.0,13,66.0,233.0,31.0,GA
80868.0,27,66.0,158.0,,GA
80868.0,15,56.0,43.0,40.0,GA
80868.0,21,54.0,308.0,4.0,GA
80868.0,30,15.0,142.0,19.0,GA
80868.0,26,13.0,228.0,25.0,GA
80868.0,34,6.0,47.0,23.0,GA
80868.0,13,66.0,233.0,25.0,GA
80868.0,27,66.0,158.0,19.0,GA
80868.0,15,56.0,43.0,28.0,GA
80868.0,21,54.0,308.0,3.0,GA
80868.0,34,6.0,47.0,21.0,GA
80868.0,27,71.0,310.0,30.0,GB
80868.0,46,53.0,259.0,43.0,GB
80868.0,28,46.0,54.0,41.0,GB
80868.0,37,30.0,186.0,1.0,GB
80868.0,30,25.0,265.0,40.0,GB
80868.0,36,23.0,313.0,49.0,GB
80868.0,33,19.0,76.0,24.0,GB
80868.0,41,15.0,127.0,1.0,GB
80868.0,14,12.0,51.0,19.0,GB
80868.0,39,5.0,332.0,42.0,GB
80868.0,42,2.0,29.0,37.0,GB
80868.0,16,1.0,340.0,2.0,GB
80868.0,27,71.0,310.0,35.0,GB
80868.0,46,53.0,259.0,25.0,GB
80868.0,28,46.0,54.0,33.0,GB
80868.0,30,25.0,265.0,3.0,GB
80868.0,36,23.0,313.0,2.0,GB
80868.0,39,5.0,332.0,28.0,GB
80868.0,42,2.0,29.0,39.0,GB
80873.0,11,85.0,220.0,40.0,GP
80873.0,12,62.0,305.0,38.0,GP
80873.0,6,53.0,45.0,46.0,GP
80873.0,20,37.0,161.0,,GP
80873.0,48,35.0,219.0,31.0,GP
80873.0,19,32.0,76.0,32.0,GP
80873.0,25,29.0,313.0,48.0,GP
80873.0,24,19.0,226.0,1.0,GP
80873.0,17,10.0,86.0,,GP
80873.0,22,10.0,138.0,18.0,GP
80873.0,5,8.0,182.0,,GP
80873.0,29,2.0,277.0,,GP
80873.0,11,85.0,220.0,32.0,GP
80873.0,6,53.0,45.0,37.0,GP
80873.0,25,29.0,313.0,35.0,GP
80873.0,24,19.0,226.0,1.0,GP
80873.0,76,64.0,287.0,43.0,GL
80873.0,86,64.0,302.0,40.0,GL
80873.0,85,41.0,34.0,46.0,GL
80873.0,75,38.0,180.0,1.0,GL
80873.0,77,24.0,327.0,39.0,GL
80873.0,87,20.0,253.0,20.0,GL
80873.0,70,14.0,90.0,,GL
